datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
31/08/2021 19:00:00,5,3231.05,19.89,95.96,0.03,5.72,79.46,98.3,29.13,28.9,54,18.7,0.0,969.1,3.9,214,0
31/08/2021 20:00:00,5,2830.51,12.29,94.59,0.11,6.68,79.25,98.4,44.58,28.7,54,18.5,0.0,969.0,2.9,30,0
31/08/2021 21:00:00,5,2616.88,6.87,93.22,0.37,7.33,79.81,100.18,57.76,28.4,56,18.8,0.0,969.1,4.1,38,0
31/08/2021 22:00:00,5,2456.67,3.91,89.11,0.47,7.57,78.21,99.77,65.86,27.9,57,18.6,0.0,969.3,7.6,45,0
31/08/2021 23:00:00,5,2349.85,4.02,79.51,0.23,7.21,76.18,99.27,65.86,25.0,69,18.9,1.9,969.4,8.9,32,0
1/9/2021 0:00,5,2269.75,4.86,64.43,0.16,5.6,72.34,96.04,49.14,24.7,71,19.1,1.6,970.0,8.4,40,0
1/9/2021 1:00,5,1815.8,0.71,45.24,5.41,4.05,55.7,74.12,21.28,25.0,70,19.2,0.0,970.4,3.8,17,1
1/9/2021 2:00,4,1495.36,2.15,35.64,10.01,4.71,42.52,59.1,18.24,25.8,66,19.0,0.0,971.0,0.7,180,70
1/9/2021 3:00,4,1388.55,7.49,32.56,26.46,6.86,34.97,49.48,17.23,27.0,60,18.6,0.0,971.0,3.1,111,264
1/9/2021 4:00,2,841.14,3.16,17.65,75.82,5.84,19.46,27.77,10.26,28.3,55,18.4,0.0,971.2,6.5,84,467
1/9/2021 5:00,2,720.98,2.07,12.51,111.58,5.19,18.45,25.61,8.23,29.5,50,18.0,0.0,971.1,10.8,86,645
1/9/2021 6:00,3,667.57,1.08,8.23,147.34,4.89,21.62,28.39,7.35,30.8,44,17.2,0.0,970.2,6.9,96,780
1/9/2021 7:00,3,527.38,0.49,3.9,143.05,3.07,18.44,24.97,5.19,32.1,40,16.8,0.0,969.4,5.5,101,864
1/9/2021 8:00,3,494.0,0.42,3.38,145.91,2.65,18.28,25.47,4.56,33.3,36,16.2,0.0,968.5,6.0,107,881
1/9/2021 9:00,3,494.0,0.42,3.73,155.93,2.74,19.84,27.63,4.56,34.2,33,15.7,0.0,967.5,6.6,103,835
1/9/2021 10:00,3,514.03,0.44,4.54,165.94,3.04,21.74,30.09,4.75,34.7,31,15.1,0.0,966.5,7.9,93,727
1/9/2021 11:00,3,547.41,0.48,6.08,173.09,3.46,23.71,32.49,5.19,34.9,30,14.8,0.0,965.8,9.3,77,567
1/9/2021 12:00,3,574.11,0.46,8.57,170.23,3.73,24.79,33.83,5.83,35.0,29,14.3,0.0,965.6,10.3,61,371
1/9/2021 13:00,4,1001.36,0.87,37.7,117.3,4.89,30.76,42.46,10.39,34.3,31,14.8,0.0,965.3,11.5,46,164
1/9/2021 14:00,4,1708.98,0.09,76.77,52.21,6.44,43.62,61.74,17.73,33.1,35,15.6,0.0,965.3,11.2,40,17
1/9/2021 15:00,5,2243.04,0.32,98.71,17.52,7.45,57.42,82.7,23.81,32.4,38,16.3,0.0,965.9,10.4,44,0
1/9/2021 16:00,5,2616.88,6.76,101.45,1.9,7.63,71.58,104.84,30.65,31.8,40,16.6,0.0,966.2,7.3,33,0
1/9/2021 17:00,5,2990.72,20.34,93.22,0.02,8.58,88.3,130.98,39.01,31.2,42,16.8,0.0,966.2,6.6,9,0
1/9/2021 18:00,5,3284.45,27.94,93.22,0.0,10.49,102.59,151.97,49.14,30.6,42,16.3,0.0,966.1,6.3,13,0
1/9/2021 19:00,5,3204.35,21.01,95.96,0.03,12.28,107.71,154.58,57.76,29.7,45,16.5,0.0,966.1,8.0,18,0
1/9/2021 20:00,5,2964.02,10.62,94.59,0.28,12.64,107.97,151.81,65.86,29.0,48,16.9,0.0,966.2,6.7,16,0
1/9/2021 21:00,5,2803.8,4.69,91.85,0.88,12.16,109.76,155.11,73.97,28.7,49,17.0,0.0,966.1,6.2,10,0
1/9/2021 22:00,5,2696.99,2.21,87.74,2.15,11.8,110.87,158.61,80.05,28.4,50,17.0,0.0,966.1,4.9,17,0
1/9/2021 23:00,5,2536.77,0.57,80.2,5.01,11.68,109.85,156.65,86.13,28.1,51,17.0,0.0,966.1,4.0,27,0
2/9/2021 0:00,5,2349.85,0.31,70.6,7.15,11.68,108.26,151.98,95.25,27.9,53,17.5,0.0,966.3,4.7,23,0
2/9/2021 1:00,5,2296.45,1.93,65.12,2.95,11.44,108.55,150.04,99.3,27.7,54,17.6,0.0,966.7,3.9,22,1
2/9/2021 2:00,5,2750.4,21.68,58.95,1.45,10.37,116.84,160.19,78.02,28.3,52,17.5,0.0,967.2,4.1,45,74
2/9/2021 3:00,5,3791.81,63.48,58.95,6.08,10.01,128.99,173.61,52.69,29.2,50,17.7,0.0,967.4,4.3,66,267
2/9/2021 4:00,5,2216.34,8.49,51.41,90.12,19.55,110.26,133.29,32.93,30.5,46,17.6,0.0,967.8,5.7,72,472
2/9/2021 5:00,5,2082.82,4.58,41.47,175.95,20.27,128.37,150.44,28.37,31.9,42,17.4,0.0,967.7,6.0,73,652
2/9/2021 6:00,5,1976.01,2.26,28.45,266.08,18.6,156.81,179.25,27.11,33.2,38,17.0,0.0,967.2,6.2,69,789
2/9/2021 7:00,5,974.66,0.64,7.54,226.02,8.35,70.68,85.92,14.69,34.4,34,16.3,0.0,966.3,5.9,79,870
2/9/2021 8:00,5,754.36,0.43,4.84,211.72,5.72,55.94,69.65,10.26,35.4,31,15.7,0.0,965.4,6.1,87,887
2/9/2021 9:00,5,720.98,0.41,4.88,220.3,5.36,55.21,68.78,9.37,36.0,29,15.2,0.0,964.4,7.2,93,840
2/9/2021 10:00,5,734.33,0.44,6.17,226.02,5.6,56.89,70.28,9.37,36.5,28,15.1,0.0,963.4,8.7,97,730
2/9/2021 11:00,5,781.06,0.5,9.08,231.74,6.26,59.91,73.46,10.01,36.7,27,14.7,0.0,962.6,10.4,90,568
2/9/2021 12:00,5,834.47,0.46,13.54,223.16,7.03,61.26,74.93,10.89,36.5,26,13.9,0.0,962.4,8.7,83,370
2/9/2021 13:00,5,1508.71,0.79,58.26,133.04,8.23,69.44,87.11,16.97,36.2,27,14.3,0.0,962.3,9.8,66,161
2/9/2021 14:00,5,2323.15,0.21,101.45,36.12,9.18,82.69,108.09,24.32,34.8,30,14.7,0.0,962.4,14.3,56,15
2/9/2021 15:00,5,2696.99,5.81,105.56,2.39,9.06,91.27,123.77,29.39,33.4,35,15.9,0.0,963.4,14.6,57,0
2/9/2021 16:00,5,2563.48,10.84,86.37,0.31,7.99,92.06,129.21,32.93,32.7,37,16.1,0.0,964.0,10.7,45,0
2/9/2021 17:00,5,2563.48,16.09,74.03,0.06,7.57,96.47,139.08,37.49,32.0,39,16.3,0.0,964.2,8.7,7,0
2/9/2021 18:00,5,2777.1,23.69,72.66,0.01,7.87,103.97,151.13,42.56,31.0,41,16.2,0.0,964.7,7.8,347,0
2/9/2021 19:00,5,2883.91,25.93,78.83,0.0,8.58,106.52,153.73,51.17,30.4,43,16.4,0.0,964.6,5.7,342,0
2/9/2021 20:00,5,2857.21,22.58,84.31,0.01,9.66,106.51,152.56,63.84,30.0,44,16.4,0.0,964.6,4.3,5,0
2/9/2021 21:00,5,2777.1,17.88,85.68,0.02,10.73,108.58,154.52,79.04,29.4,45,16.3,0.0,964.4,6.9,28,0
2/9/2021 22:00,5,2723.69,11.85,89.11,0.1,11.92,111.78,157.14,90.18,28.9,47,16.5,0.0,964.2,6.0,17,0
2/9/2021 23:00,5,2670.29,7.04,87.74,0.25,12.16,114.68,158.3,95.25,28.5,48,16.5,0.0,964.1,6.9,9,0
3/9/2021 0:00,5,2590.18,5.87,82.25,0.25,12.04,116.14,159.3,98.29,28.1,50,16.7,0.0,964.2,5.7,18,0
3/9/2021 1:00,5,2590.18,10.51,75.4,0.02,11.8,118.94,163.96,98.29,27.9,51,16.9,0.0,964.7,3.8,41,0
3/9/2021 2:00,5,3017.43,33.53,65.12,0.88,11.09,127.73,177.05,80.05,28.6,49,16.9,0.0,965.2,3.6,37,72
3/9/2021 3:00,5,3898.62,76.0,56.21,4.25,9.3,137.75,188.7,48.13,29.5,47,17.0,0.0,965.4,3.9,22,265
3/9/2021 4:00,5,1575.47,4.92,34.96,100.14,13.11,84.77,111.48,20.77,30.8,44,17.2,0.0,965.4,4.9,36,470
3/9/2021 5:00,5,1241.68,2.1,19.54,168.8,11.8,72.96,96.19,16.97,32.3,40,17.0,0.0,965.3,6.0,65,649
3/9/2021 6:00,5,1068.12,0.91,10.71,226.02,10.61,76.14,98.24,14.95,33.9,35,16.3,0.0,964.8,5.2,78,785
3/9/2021 7:00,5,774.38,0.46,5.06,203.13,6.62,61.74,81.62,10.13,35.1,33,16.4,0.0,964.2,6.0,107,863
3/9/2021 8:00,5,687.6,0.41,4.28,197.41,5.07,54.41,72.28,8.36,36.1,30,15.8,0.0,963.4,7.0,111,878
3/9/2021 9:00,5,674.25,0.41,4.63,203.13,4.77,53.1,70.06,7.98,36.8,29,15.9,0.0,962.6,6.9,99,828
3/9/2021 10:00,5,680.92,0.42,5.48,208.86,4.89,53.58,70.05,7.92,37.1,28,15.6,0.0,961.5,7.6,71,717
3/9/2021 11:00,5,700.95,0.41,6.94,214.58,5.13,55.24,71.87,8.23,37.5,27,15.4,0.0,960.7,8.9,63,556
3/9/2021 12:00,5,741.01,0.33,9.08,214.58,5.31,58.45,75.67,8.99,37.9,23,13.2,0.1,960.5,9.4,67,359
3/9/2021 13:00,5,1041.41,0.27,28.1,171.66,6.26,70.12,90.57,12.54,37.4,24,13.5,0.0,960.7,13.2,64,155
3/9/2021 14:00,5,1401.9,0.01,43.53,114.44,7.27,83.78,109.26,17.73,34.9,30,14.8,0.0,961.3,19.0,53,14
3/9/2021 15:00,5,1575.47,0.0,47.3,79.39,7.45,91.04,121.06,22.55,33.5,33,15.1,0.1,962.3,13.6,40,0
3/9/2021 16:00,5,1708.98,0.0,52.09,49.35,6.8,94.91,128.98,26.6,33.2,35,15.7,0.1,962.7,6.4,27,0
3/9/2021 17:00,5,1976.01,0.1,63.75,22.35,6.44,102.57,141.63,29.64,32.8,35,15.4,0.0,963.4,2.6,16,0
3/9/2021 18:00,5,2376.56,2.82,77.46,4.25,6.5,114.58,158.06,32.42,31.9,39,16.3,0.0,963.6,5.2,326,0
3/9/2021 19:00,5,2670.29,8.38,82.25,0.32,6.97,123.69,169.25,38.51,31.5,41,16.7,0.0,963.6,5.2,335,0
3/9/2021 20:00,5,2723.69,7.71,83.63,0.26,7.63,127.8,173.83,50.16,30.7,43,16.7,0.0,963.4,6.3,13,0
3/9/2021 21:00,5,2670.29,4.69,82.94,0.48,8.23,130.17,177.0,62.82,28.7,49,17.0,0.2,963.2,8.0,5,0
3/9/2021 22:00,5,2643.59,2.74,82.94,0.97,8.7,134.18,181.0,72.96,29.0,48,16.9,0.1,963.4,7.9,24,0
3/9/2021 23:00,5,2616.88,1.38,80.2,1.86,8.82,136.85,183.09,78.02,28.7,49,17.0,0.0,963.4,6.3,24,0
4/9/2021 0:00,5,2563.48,1.1,75.4,2.33,8.82,136.96,181.8,80.05,28.0,53,17.6,0.0,963.8,8.5,12,0
4/9/2021 1:00,5,2456.67,2.29,68.55,1.14,8.82,134.51,177.82,76.0,27.6,56,18.1,0.0,964.3,7.3,20,0
4/9/2021 2:00,5,2483.37,11.06,59.63,1.79,8.7,132.43,174.89,63.33,27.7,57,18.4,0.0,964.9,7.2,27,69
4/9/2021 3:00,5,2616.88,23.25,51.41,8.05,7.75,127.87,167.96,40.53,28.3,58,19.3,0.0,965.3,6.8,25,259
4/9/2021 4:00,5,1174.93,1.23,15.94,108.72,8.35,89.92,114.09,14.82,29.6,55,19.6,0.0,965.7,7.2,27,460
4/9/2021 5:00,5,974.66,0.78,8.65,144.48,7.03,74.41,96.67,13.93,31.2,51,19.9,0.0,965.6,7.3,33,638
4/9/2021 6:00,5,921.25,0.5,5.57,171.66,6.5,74.02,96.1,13.68,32.6,47,19.9,0.0,965.2,5.4,48,773
4/9/2021 7:00,5,801.09,0.35,3.81,178.81,5.54,69.23,92.25,12.03,34.1,42,19.4,0.0,964.5,4.5,76,851
4/9/2021 8:00,5,714.3,0.32,3.43,180.24,4.89,64.8,88.42,10.77,35.3,38,18.9,0.0,963.6,5.5,101,866
4/9/2021 9:00,5,694.28,0.33,3.68,188.83,4.71,65.21,88.83,10.51,36.1,36,18.7,0.0,962.5,7.3,101,817
4/9/2021 10:00,5,694.28,0.35,4.41,197.41,4.71,66.18,89.51,10.39,36.6,34,18.2,0.0,961.5,7.9,87,707
4/9/2021 11:00,5,707.63,0.36,5.83,200.27,4.77,66.61,89.48,10.39,36.7,34,18.3,0.0,960.7,9.5,65,547
4/9/2021 12:00,5,720.98,0.31,7.97,191.69,4.77,65.43,88.16,10.77,37.1,31,17.2,0.0,960.4,10.9,63,351
4/9/2021 13:00,5,847.82,0.16,16.45,167.37,5.07,68.45,92.22,12.54,36.7,31,16.8,0.0,960.5,15.4,57,149
4/9/2021 14:00,5,1054.76,0.01,24.33,134.47,5.48,76.48,102.64,15.71,34.8,37,18.0,0.0,961.0,20.9,54,12
4/9/2021 15:00,5,1188.28,0.0,27.42,110.15,5.6,83.53,111.65,19.0,33.5,41,18.5,0.0,962.0,17.0,54,0
4/9/2021 16:00,5,1308.44,0.0,30.5,83.69,5.01,88.67,118.62,22.29,33.2,42,18.6,0.0,962.5,10.0,26,0
4/9/2021 17:00,5,1495.36,0.0,38.39,55.79,4.65,94.05,126.65,25.33,32.7,43,18.5,0.0,962.6,6.8,357,0
4/9/2021 18:00,5,1735.69,0.0,49.35,33.26,4.47,101.28,136.08,25.84,32.1,44,18.3,0.0,962.2,5.7,325,0
4/9/2021 19:00,5,1922.61,0.04,58.26,20.74,5.01,106.98,143.18,30.15,31.7,45,18.3,0.0,962.1,4.1,345,0
4/9/2021 20:00,5,1976.01,0.02,61.01,18.77,6.2,111.05,148.65,43.06,31.2,47,18.6,0.0,961.8,5.0,30,0
4/9/2021 21:00,5,2002.72,0.01,60.32,19.67,7.39,117.5,156.85,58.26,30.6,48,18.4,0.0,961.7,6.1,45,0
4/9/2021 22:00,5,1976.01,0.0,56.89,24.32,8.46,123.21,163.26,70.93,30.0,50,18.5,0.0,961.7,7.1,41,0
4/9/2021 23:00,5,1922.61,0.0,52.09,28.97,9.06,127.34,167.4,80.05,29.4,52,18.5,0.0,962.1,7.1,30,0
5/9/2021 0:00,5,1895.9,0.0,49.35,28.61,9.3,130.16,170.23,89.17,29.1,54,18.9,0.0,962.5,6.3,31,0
5/9/2021 1:00,5,1976.01,0.04,54.84,18.6,9.89,133.02,175.18,98.29,28.8,55,18.9,0.0,963.2,5.8,30,0
5/9/2021 2:00,5,2349.85,8.05,69.92,4.16,11.68,142.05,188.85,107.41,29.3,53,18.8,0.0,964.0,5.7,35,68
5/9/2021 3:00,5,3070.83,38.0,74.03,7.51,13.47,157.16,208.26,103.35,30.2,51,19.0,0.0,964.4,6.1,45,257
5/9/2021 4:00,5,1602.17,3.49,28.45,83.69,11.09,127.91,159.81,28.88,31.5,47,18.9,0.0,964.9,6.9,51,459
5/9/2021 5:00,5,1401.9,1.68,17.48,147.34,10.49,124.06,153.74,23.05,32.9,43,18.7,0.0,965.1,6.6,61,638
5/9/2021 6:00,5,1361.85,0.82,11.14,214.58,10.13,131.31,160.52,23.31,34.2,41,19.1,0.0,965.0,5.8,68,775
5/9/2021 7:00,5,1054.76,0.4,5.48,217.44,7.33,106.91,132.13,18.75,35.4,38,18.9,0.0,964.4,5.8,90,853
5/9/2021 8:00,5,881.2,0.31,4.28,211.72,5.96,93.7,116.22,15.71,36.4,35,18.5,0.0,963.6,6.1,90,867
5/9/2021 9:00,5,801.09,0.29,4.11,203.13,5.42,85.21,106.08,14.44,37.0,34,18.6,0.0,962.4,6.5,71,814
5/9/2021 10:00,5,734.33,0.28,4.28,191.69,5.07,77.89,97.15,13.68,37.4,33,18.4,0.0,961.3,7.7,53,702
5/9/2021 11:00,5,687.6,0.28,4.76,180.24,4.77,70.53,87.95,13.55,37.8,31,17.8,0.0,960.7,9.2,48,541
5/9/2021 12:00,5,640.87,0.23,5.66,158.79,4.29,62.66,77.94,13.55,37.9,31,17.9,0.0,960.6,10.5,49,346
5/9/2021 13:00,5,727.65,0.14,13.54,124.45,4.11,60.12,74.32,14.69,37.4,31,17.5,0.0,960.7,15.3,49,143
5/9/2021 14:00,5,881.2,0.01,22.62,91.55,4.41,63.96,79.02,16.72,35.4,38,18.9,0.0,961.1,19.4,43,11
5/9/2021 15:00,5,1028.06,0.0,28.1,73.67,4.77,69.67,86.54,19.0,34.4,41,19.3,0.0,962.0,15.5,48,0
5/9/2021 16:00,5,1295.09,0.0,41.13,46.49,4.89,79.25,100.06,23.05,34.0,42,19.3,0.0,962.5,8.9,43,0
5/9/2021 17:00,5,1628.88,0.16,55.52,18.77,4.95,90.94,117.33,27.61,33.5,44,19.6,0.0,962.5,5.1,8,0
5/9/2021 18:00,5,1922.61,3.13,65.12,2.91,5.25,100.49,132.07,32.42,32.9,46,19.8,0.0,962.3,4.9,343,0
5/9/2021 19:00,5,2109.53,7.6,68.55,0.33,6.02,106.09,139.82,41.04,32.3,48,19.9,0.0,962.3,6.2,7,0
5/9/2021 20:00,5,2136.23,8.94,69.23,0.15,6.91,109.63,144.87,52.18,31.6,50,19.9,0.0,962.4,6.4,27,0
5/9/2021 21:00,5,2109.53,8.27,67.17,0.14,7.75,113.26,150.42,64.34,31.2,51,19.9,0.0,962.5,5.0,30,0
5/9/2021 22:00,5,2082.82,6.09,65.8,0.34,8.58,116.58,155.2,72.96,30.9,52,19.9,0.0,962.7,6.1,28,0
5/9/2021 23:00,5,2029.42,3.69,64.43,0.81,9.18,120.71,159.91,78.02,30.4,53,19.8,0.0,963.1,7.6,25,0
6/9/2021 0:00,5,2029.42,2.32,61.69,1.5,9.42,123.51,162.83,79.04,29.9,55,19.9,0.0,963.7,6.7,16,0
6/9/2021 1:00,5,2056.12,5.36,55.52,0.34,8.46,126.07,165.85,64.85,29.5,57,20.1,0.0,964.5,8.8,19,0
6/9/2021 2:00,5,2429.96,22.8,45.24,0.6,7.03,131.06,172.53,37.49,29.8,56,20.1,0.0,965.3,8.8,9,66
6/9/2021 3:00,5,2964.02,47.39,43.87,3.58,7.27,135.59,176.53,28.37,30.9,52,19.9,0.0,965.7,8.7,17,254
6/9/2021 4:00,5,1562.12,4.3,30.5,72.24,11.8,113.04,135.0,22.55,32.2,48,19.8,0.0,966.2,8.4,20,456
6/9/2021 5:00,5,1401.9,2.15,20.74,138.76,11.56,115.43,135.06,21.53,33.6,45,20.1,0.0,966.3,7.9,24,634
6/9/2021 6:00,5,1375.2,1.03,13.71,214.58,11.44,124.46,143.62,22.29,35.2,41,20.0,0.0,966.1,5.9,43,768
6/9/2021 7:00,5,1041.41,0.47,6.51,223.16,9.3,106.13,121.49,17.48,36.3,38,19.7,0.0,965.5,4.5,76,845
6/9/2021 8:00,5,881.2,0.37,5.18,220.3,8.35,94.82,108.71,14.82,37.3,35,19.3,0.0,964.8,6.2,97,860
6/9/2021 9:00,5,834.47,0.35,5.4,220.3,7.99,90.94,104.36,14.19,38.0,32,18.5,0.0,963.9,7.2,87,810
6/9/2021 10:00,5,807.76,0.34,6.0,220.3,7.75,88.52,101.64,14.06,38.4,31,18.3,0.0,962.9,7.4,67,697
6/9/2021 11:00,5,787.74,0.3,6.77,211.72,7.27,84.32,97.2,14.44,38.6,30,18.0,0.0,962.4,8.2,49,535
6/9/2021 12:00,5,754.36,0.22,7.63,188.83,5.9,75.16,87.04,15.07,38.5,30,17.9,0.0,962.2,9.9,44,339
6/9/2021 13:00,5,881.2,0.13,18.51,144.48,5.19,71.71,83.04,16.21,38.0,31,18.0,0.0,962.4,16.6,42,138
6/9/2021 14:00,5,1121.52,0.01,31.19,104.43,5.6,77.94,90.88,18.24,35.7,39,19.6,0.0,962.7,21.9,42,10
6/9/2021 15:00,5,1321.79,0.0,38.39,82.25,6.26,86.28,101.78,20.52,35.0,41,19.8,0.0,963.4,14.3,45,0
6/9/2021 16:00,5,1735.69,0.0,56.21,46.49,6.68,99.43,121.04,25.84,34.6,43,20.2,0.0,964.0,8.0,36,0
6/9/2021 17:00,5,2216.34,1.19,77.46,10.73,7.39,115.91,146.02,33.44,34.2,44,20.2,0.0,964.1,5.1,39,0
6/9/2021 18:00,5,2670.29,10.84,85.0,0.21,9.06,130.63,167.31,43.57,33.7,46,20.5,0.0,964.1,3.9,22,0
6/9/2021 19:00,5,2803.8,13.64,89.11,0.09,10.61,136.39,173.72,54.72,33.3,47,20.5,0.0,964.1,5.0,30,0
6/9/2021 20:00,5,2723.69,12.07,80.2,0.09,8.94,138.3,175.78,51.17,32.6,50,20.9,0.0,964.2,7.8,34,0
6/9/2021 21:00,5,2456.67,6.48,66.49,0.48,5.9,134.83,171.35,35.97,31.8,52,20.8,0.0,964.3,9.3,28,0
6/9/2021 22:00,5,2243.04,1.48,57.58,2.1,4.23,130.6,164.32,25.84,31.0,55,20.9,0.0,964.5,9.5,25,0
6/9/2021 23:00,5,2189.64,0.81,50.72,2.95,3.73,131.56,165.36,22.8,30.6,56,20.9,0.0,965.0,9.1,18,0
7/9/2021 0:00,5,2162.93,1.16,45.93,2.48,3.99,134.12,168.97,23.81,30.1,59,21.2,0.0,965.4,8.7,7,0
7/9/2021 1:00,5,2162.93,3.33,43.87,1.05,4.47,135.4,171.33,26.09,29.8,60,21.2,0.0,966.1,7.2,360,0
7/9/2021 2:00,5,2483.37,18.55,41.81,0.57,5.48,139.16,177.53,25.84,30.4,58,21.2,0.0,966.6,7.2,3,63
7/9/2021 3:00,5,3044.13,44.26,45.24,3.17,7.15,141.45,179.82,26.09,31.4,55,21.3,0.0,967.0,7.2,18,249
7/9/2021 4:00,5,1842.5,6.15,38.04,51.5,9.54,111.84,133.74,23.81,32.6,52,21.5,0.0,967.3,7.6,31,448
7/9/2021 5:00,5,1708.98,3.16,28.1,111.58,9.42,115.06,133.17,22.8,34.1,47,21.2,0.0,967.4,6.9,43,624
7/9/2021 6:00,5,1628.88,1.41,18.17,188.83,8.94,127.41,143.81,22.8,35.6,42,20.7,0.0,966.8,6.6,61,756
7/9/2021 7:00,5,1255.04,0.53,8.05,214.58,6.91,117.66,130.54,19.76,36.8,38,20.2,0.0,966.0,5.4,86,834
7/9/2021 8:00,5,1014.71,0.36,5.31,205.99,5.72,103.94,114.77,17.23,37.6,35,19.6,0.0,965.0,6.1,93,849
7/9/2021 9:00,5,907.9,0.32,4.84,197.41,5.19,97.61,107.16,16.21,38.4,33,19.3,0.0,963.8,6.7,74,801
7/9/2021 10:00,5,867.84,0.31,5.23,191.69,5.13,94.47,102.96,15.2,38.8,31,18.7,0.0,962.7,7.4,67,691
7/9/2021 11:00,5,854.49,0.3,6.08,181.68,5.25,90.95,98.56,14.57,39.0,31,18.8,0.0,962.2,5.8,60,529
7/9/2021 12:00,5,854.49,0.22,7.45,167.37,5.36,85.73,92.55,13.81,38.7,31,18.6,0.0,962.3,8.7,45,333
7/9/2021 13:00,5,934.6,0.09,14.05,143.05,5.84,80.85,87.57,13.55,38.4,31,18.3,0.0,962.7,14.3,43,133
7/9/2021 14:00,5,1054.76,0.0,19.54,120.16,6.56,80.09,87.92,14.69,36.5,38,19.9,0.0,963.3,21.2,48,8
7/9/2021 15:00,5,1108.17,0.0,21.08,108.72,7.03,81.36,90.57,16.21,35.5,41,20.3,0.0,964.0,19.6,41,0
7/9/2021 16:00,5,1214.98,0.0,24.33,97.28,7.03,84.96,96.33,18.75,34.8,43,20.4,0.0,964.5,14.7,28,0
7/9/2021 17:00,5,1415.25,0.0,32.22,77.96,6.86,91.99,106.94,22.29,34.2,45,20.6,0.0,964.5,11.2,6,0
7/9/2021 18:00,5,1615.52,0.0,41.47,58.65,6.44,98.56,116.41,24.83,33.4,48,20.9,0.0,964.4,10.8,4,0
7/9/2021 19:00,5,1668.93,0.0,43.53,47.92,5.54,101.27,119.08,23.56,32.6,51,21.2,0.0,964.3,10.8,345,0
7/9/2021 20:00,5,1468.66,0.0,30.85,53.64,4.35,96.44,110.39,14.57,31.3,56,21.5,0.4,964.1,11.5,346,0
7/9/2021 21:00,5,1188.28,0.0,17.14,64.37,4.29,84.99,93.71,7.54,28.8,69,22.6,3.1,964.3,13.0,341,0
7/9/2021 22:00,5,1014.71,0.0,9.25,77.25,5.31,76.25,80.49,5.38,28.6,70,22.6,0.3,964.1,11.4,347,0
7/9/2021 23:00,5,1001.36,0.0,7.54,80.11,5.78,75.99,78.8,4.24,28.1,74,23.1,2.4,964.3,11.3,7,0
8/9/2021 0:00,5,1028.06,0.0,7.54,80.82,6.38,74.41,76.77,4.05,27.1,79,23.2,0.8,964.6,10.6,10,0
8/9/2021 1:00,5,1054.76,0.0,8.57,81.54,6.74,72.01,74.33,4.18,27.2,79,23.3,0.0,965.2,9.1,18,0
8/9/2021 2:00,5,1148.22,0.0,14.05,77.25,7.33,70.36,73.31,4.31,27.5,79,23.6,0.0,965.9,7.4,29,59
8/9/2021 3:00,5,1281.74,0.0,22.62,70.1,8.23,69.97,73.52,4.43,28.2,76,23.6,0.0,966.0,7.6,5,236
8/9/2021 4:00,5,1241.68,0.0,20.05,77.25,8.23,63.52,66.57,3.93,29.8,69,23.5,0.2,966.5,6.7,36,436
8/9/2021 5:00,5,1228.33,0.0,19.19,77.25,7.87,58.23,61.45,4.12,31.8,61,23.4,0.0,966.5,10.6,28,610
8/9/2021 6:00,5,1174.93,0.0,17.65,75.1,7.57,52.42,55.72,4.43,31.9,62,23.7,0.0,966.2,20.6,46,740
8/9/2021 7:00,4,1094.82,0.34,14.4,79.39,7.39,44.36,47.3,4.62,32.6,57,23.0,0.0,965.8,16.9,52,816
8/9/2021 8:00,4,1001.36,0.55,9.34,101.57,6.5,32.33,34.57,4.31,33.3,53,22.5,0.0,965.1,13.0,44,738
8/9/2021 9:00,3,934.6,0.41,5.91,131.61,5.13,20.39,21.94,3.52,34.0,50,22.1,0.0,964.2,11.4,35,744
8/9/2021 10:00,3,934.6,0.31,5.48,148.77,4.41,17.89,19.22,3.2,34.6,47,21.7,0.0,963.2,11.9,25,644
8/9/2021 11:00,3,934.6,0.2,6.51,150.2,4.11,19.52,20.89,3.39,34.8,46,21.5,0.0,962.5,13.7,27,427
8/9/2021 12:00,3,921.25,0.08,7.88,140.19,3.82,20.09,21.52,3.67,33.0,53,22.2,0.0,963.1,19.2,38,167
8/9/2021 13:00,3,1041.41,0.03,17.82,110.15,4.11,21.74,24.19,5.7,31.3,60,22.6,0.0,963.6,22.9,37,89
8/9/2021 14:00,4,1214.98,0.0,27.42,82.25,4.83,25.33,29.88,8.87,30.2,64,22.7,0.0,964.1,20.0,30,5
8/9/2021 15:00,4,1361.85,0.0,33.24,65.8,5.54,29.59,36.41,11.53,29.4,67,22.7,0.0,965.1,15.8,27,0
8/9/2021 16:00,4,1535.42,0.0,40.1,48.64,5.72,35.55,45.68,14.06,28.9,68,22.4,0.0,965.4,15.5,18,0
8/9/2021 17:00,4,1789.09,0.04,50.72,26.11,5.66,43.58,58.72,15.45,28.5,69,22.3,0.0,965.4,14.5,19,0
8/9/2021 18:00,5,2002.72,1.05,60.32,8.14,5.48,50.2,69.52,16.09,27.7,72,22.2,0.0,965.5,11.2,15,0
8/9/2021 19:00,5,2109.53,3.49,61.69,1.31,5.01,52.88,73.84,16.09,27.4,72,21.9,0.0,965.3,8.8,9,0
