datetime,main_aqi,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
9/1/2021 11:00,5,654.22,0.81,15.42,158.79,24.08,66.47,71.19,7.35,31.9,63,23.9,0,983.8,5.9,128,699
9/1/2021 12:00,5,674.25,0.67,19.02,141.62,21.94,62.08,66.86,8.36,32.8,57,23.3,0,983,5.6,130,760
9/1/2021 13:00,5,867.84,0.27,32.56,104.43,15.97,62.63,69.27,12.16,33.6,53,22.6,0,982.1,4.1,135,751
9/1/2021 14:00,5,1201.63,0.01,45.93,65.09,13.47,68.47,78.71,17.73,34.1,51,22.4,0,981.1,4.1,128,676
9/1/2021 15:00,5,1508.71,0,54.15,44.35,13.59,75.7,89.44,21.53,32.9,54,22.3,0.1,980,8.9,148,537
9/1/2021 16:00,5,1615.52,0,53.47,33.26,12.28,83.29,99.82,22.29,32.1,57,22.4,0,979.9,7.9,60,392
9/1/2021 17:00,5,1588.82,0.02,49.35,25.39,10.49,89.67,108.3,20.77,30.4,63,22.6,0.2,980.5,11.3,99,211
9/1/2021 18:00,5,1588.82,0.11,48.67,18.24,9.3,92.5,111.59,17.23,30.1,66,23,0.1,980.2,5.8,112,75
9/1/2021 19:00,5,1588.82,0.65,48.67,9.74,7.75,91.53,109.92,12.29,29.2,72,23.6,0,980.1,2.4,153,5
9/1/2021 20:00,5,1468.66,1.05,42.16,5.05,6.38,88.6,106.06,9.63,28.3,80,24.5,0,980.4,3.9,158,0
9/1/2021 21:00,5,1281.74,0.73,32.22,5.54,5.6,85.97,102.5,9.12,28,79,24,0,980.8,4.4,145,0
9/1/2021 22:00,5,1174.93,0.53,26.39,6.26,5.54,85.98,102.05,9.37,27.5,82,24.1,0,980.9,4.7,148,0
9/1/2021 23:00,5,1148.22,0.34,24.33,8.05,5.9,87.67,103.27,9.75,27,85,24.2,0,980.9,4.3,138,0
9/2/2021 0:00,5,1161.58,0.29,24.68,9.92,6.62,90.66,106.26,10.64,26.5,88,24.3,0,980.7,4.3,138,0
9/2/2021 1:00,5,1241.68,0.59,28.1,8.76,7.57,93.84,109.44,11.53,26.1,90,24.3,0,980.4,4.1,142,0
9/2/2021 2:00,5,1655.58,8.83,37.01,3.71,9.66,105,123.62,13.3,25.8,91,24.1,0,980.2,3.9,158,0
9/2/2021 3:00,5,2323.15,26.15,48.67,11.18,12.52,120.35,142.23,16.47,25.3,93,24.1,0,979.9,4.4,171,0
9/2/2021 4:00,5,1054.76,3.3,30.5,113.01,31.95,82.08,90.36,9.25,25.1,94,24.1,0,980.1,5.1,184,0
9/2/2021 5:00,5,827.79,2.01,19.19,148.77,29.09,75.78,82.34,8.49,25.5,93,24.3,0,980.4,4.1,165,0
9/2/2021 6:00,5,700.95,1.09,12.51,181.68,24.32,78.35,84.38,8.23,25.9,90,24.2,0,981.1,3.3,139,3
9/2/2021 7:00,5,627.52,0.71,9,197.41,20.74,75.24,80.56,7.66,27.1,84,24.3,0,981.5,3.4,122,86
9/2/2021 8:00,5,600.82,0.59,7.45,197.41,16.93,67.65,72.45,7.22,28.8,76,24.1,0,981.8,4.1,135,252
9/2/2021 9:00,5,587.46,0.52,6.68,194.55,13.59,63.89,68.64,7.28,30.3,68,23.7,0,982.1,3.7,119,428
9/2/2021 10:00,5,594.14,0.51,7.03,188.83,12.76,63.06,68.01,7.66,31.5,63,23.5,0,982,2.9,90,591
9/2/2021 11:00,5,627.52,0.52,8.74,188.83,13.83,65.84,71.15,8.49,32.6,58,23.4,0,981.5,4.7,67,714
9/2/2021 12:00,5,674.25,0.42,12,180.24,14.78,67.06,72.51,9.37,33.3,55,23.1,0,980.7,5.2,65,674
9/2/2021 13:00,5,894.55,0.16,24.68,147.34,13.83,71.53,78.48,12.92,33.9,53,23,0,979.9,6.1,62,689
9/2/2021 14:00,5,1174.93,0,34.96,111.58,14.9,81.34,91.28,18.24,34.1,52,22.9,0,978.7,7.1,49,628
9/2/2021 15:00,5,1388.55,0,39.76,94.41,16.69,91.17,103.7,21.53,33.9,52,22.6,0,977.5,10.2,51,532
9/2/2021 16:00,5,1562.12,0,41.47,73.67,14.66,100.83,116.59,22.8,33.1,56,23.1,0,977,9.2,101,368
9/2/2021 17:00,5,1628.88,0,40.44,55.79,11.44,104.76,122.65,20.52,32,61,23.6,0,977.6,6.5,87,244
9/2/2021 18:00,5,1602.17,0,39.76,45.78,9.18,101.53,119.22,16.21,31.4,63,23.5,0,977.7,5.8,83,87
9/2/2021 19:00,5,1482.01,0,36.67,42.2,7.27,94.4,109.63,11.78,30.5,67,23.6,0,977.8,4.7,99,5
9/2/2021 20:00,5,1281.74,0,28.79,43.27,6.14,87.8,100.99,9.88,29.7,70,23.8,0,978.5,4.9,107,0
9/2/2021 21:00,5,1121.52,0,21.42,45.06,5.66,84.95,97.04,9.37,29,74,24,0,979,5.5,122,0
9/2/2021 22:00,5,1068.12,0,19.02,41.49,5.72,85.86,98.04,9.12,28.5,78,24.3,0,979.1,6.9,129,0
9/2/2021 23:00,5,1081.47,0,19.19,33.26,6.02,89.77,102.76,9.12,28,81,24.3,0,979.1,7.4,129,0
9/3/2021 0:00,5,1148.22,0.01,20.74,25.75,6.26,94.1,108.13,9.75,27.6,83,24.4,0,979.1,6.9,137,0
9/3/2021 1:00,5,1241.68,0.09,24.68,18.24,6.62,98.81,114.01,10.89,27.2,85,24.4,0,978.5,5.6,135,0
9/3/2021 2:00,5,1562.12,4.53,36.33,8.23,8.58,107.41,125.4,11.78,26.8,87,24.4,0,978.2,4.3,138,0
9/3/2021 3:00,5,2002.72,17.88,46.61,14.13,12.28,116.24,136.56,12.79,26.6,89,24.5,0,977.9,4.2,149,0
9/3/2021 4:00,5,1081.47,3.24,32.22,103,29.09,85.79,94.68,9.12,26.8,86,24.3,0,978,1.9,112,0
9/3/2021 5:00,5,907.9,1.87,19.88,144.48,22.89,77.86,85.44,9.63,26.5,87,24.3,0,978.6,3.1,54,0
9/3/2021 6:00,5,814.44,1.01,12.34,180.24,20.27,79.76,86.78,10.13,26.4,88,24.3,2,978.9,4.8,318,2
9/3/2021 7:00,5,687.6,0.67,8.4,175.95,17.64,63.97,69.15,8.23,26.7,85,23.9,0.8,979.3,6.1,315,68
9/3/2021 8:00,5,614.17,0.6,7.28,164.51,15.5,54.57,58.6,6.97,27.3,81,23.7,0.9,979.3,2.7,337,207
9/3/2021 9:00,5,594.14,0.55,6.94,160.22,13.59,53.97,57.54,6.65,28.8,76,24.1,0.1,979.7,4,10,358
9/3/2021 10:00,5,614.17,0.54,9,155.93,14.31,55.92,59.32,6.9,30.4,69,24.1,0.1,979.7,5,69,536
9/3/2021 11:00,5,674.25,0.43,13.37,141.62,15.97,58.35,61.86,7.79,31.8,61,23.4,0,979.2,6.1,90,668
9/3/2021 12:00,5,747.68,0.15,18.68,115.87,15.5,56.97,60.38,8.23,32.6,58,23.2,0,978.5,6.5,109,661
9/3/2021 13:00,5,1054.76,0.06,36.67,71.53,12.76,63.58,69.3,12.67,33.2,57,23.7,0,977.6,6.4,106,677
9/3/2021 14:00,5,1441.96,0.01,52.78,35.41,12.04,77.17,86.96,17.99,33.6,58,24.2,0,976.7,8,98,626
9/3/2021 15:00,5,1735.69,0.19,59.63,18.06,12.52,89.43,102.71,20.27,31.6,66,24.5,0.1,976.1,10.1,125,519
9/3/2021 16:00,5,1735.69,0.28,54.15,13.77,11.68,96.22,111.59,19.76,30.9,68,24.4,1.1,975.5,4.6,135,246
9/3/2021 17:00,5,1628.88,0.37,45.93,12.16,10.01,97.56,114.33,17.99,29.5,72,24,0,977.1,10.3,102,209
9/3/2021 18:00,5,1548.77,0.78,42.5,8.23,8.58,94.88,111.88,15.2,28.7,76,24,0.4,977.3,9,113,66
9/3/2021 19:00,5,1415.25,0.89,38.39,6.35,6.97,85.99,101.13,11.78,28.1,80,24.3,0,977.5,6.6,119,3
9/3/2021 20:00,5,1214.98,0.25,30.85,9.12,5.42,75.56,88.6,9.88,27.9,81,24.4,0,978,6.2,111,0
9/3/2021 21:00,5,1041.41,0.08,23.65,12.16,4.47,67.96,79.72,9.12,27.4,84,24.4,0,978.4,4,117,0
9/3/2021 22:00,5,961.3,0.07,21.08,12.52,4.35,63.71,75.11,8.49,26.6,89,24.6,0,978.7,4.6,129,0
9/3/2021 23:00,5,961.3,0.08,21.25,11.18,4.95,62.77,74.29,7.98,26.4,91,24.7,0,978.7,4.5,119,0
9/4/2021 0:00,5,1001.36,0.14,23.65,9.57,6.32,62.86,74.74,7.92,26.2,92,24.7,0,978.5,3.8,139,0
9/4/2021 1:00,5,1014.71,0.14,26.73,11.09,9.3,62.53,74.06,9.12,26,93,24.7,0,978,3.2,153,0
9/4/2021 2:00,5,1188.28,4.14,30.5,9.92,12.04,68.95,82.23,10.89,25.6,95,24.7,0,977.7,2.5,90,0
9/4/2021 3:00,5,1401.9,12.18,30.5,21.82,13.71,79.42,95.02,12.54,25.6,94,24.6,0,977.6,1,45,0
9/4/2021 4:00,5,947.95,4.64,23.65,83.69,29.33,72.07,80.57,9.75,25.4,96,24.7,0,977.5,1.5,256,0
9/4/2021 5:00,5,801.09,2.07,15.59,143.05,27.18,79.66,86.47,8.99,24.7,97,24.2,0,978,2.3,18,0
9/4/2021 6:00,5,720.98,0.91,9.25,188.83,24.08,91.21,97.32,8.23,25.1,94,24.2,0,978.5,5.8,22,3
9/4/2021 7:00,5,614.17,0.64,6.77,197.41,21.94,83.48,88.26,6.46,26.5,86,24.1,0,979.1,5.5,32,82
9/4/2021 8:00,5,560.76,0.61,6.26,194.55,20.74,74.62,78.58,5.57,28.1,78,23.8,0,979.7,4.8,42,260
9/4/2021 9:00,5,540.73,0.58,6.26,200.27,20.03,74.31,78.03,5.7,29.6,69,23.3,0,980.1,2.8,50,452
9/4/2021 10:00,5,547.41,0.59,7.37,208.86,21.22,74.08,77.81,5.76,30.9,63,23,0,980.3,2.6,56,612
9/4/2021 11:00,5,574.11,0.61,10.03,205.99,23.13,70.84,74.57,6.08,32,58,22.7,0,979.7,2.8,40,725
9/4/2021 12:00,5,614.17,0.49,14.22,188.83,24.08,66.33,70.17,6.97,33.1,54,22.5,0,978.9,3.1,45,794
9/4/2021 13:00,5,894.55,0.23,32.22,130.18,18.6,65.46,71.29,11.4,33.9,51,22.4,0,977.9,2.4,63,803
9/4/2021 14:00,5,1295.09,0,49.35,72.96,13.35,70.75,80.06,18.49,34.3,50,22.5,0,976.9,1.3,56,729
9/4/2021 15:00,5,1602.17,0,57.58,45.42,11.33,79.55,92.12,24.32,34.4,50,22.5,0,975.8,1.8,53,609
9/4/2021 16:00,5,1535.42,0,47.98,36.48,9.18,86.44,100.88,28.12,34.3,49,22.2,0,975.1,3.2,63,440
9/4/2021 17:00,5,1401.9,0,39.76,30.04,7.99,88.66,104.26,28.63,32.4,55,22.2,0,976.5,5.6,105,254
9/4/2021 18:00,5,1375.2,0.02,38.04,23.6,7.63,81.16,97,24.57,31.8,58,22.4,0,976.6,5.6,105,82
9/4/2021 19:00,5,1201.63,0,32.22,33.62,7.39,61.92,74.85,17.48,30.6,64,22.9,0,976.4,4,117,3
9/4/2021 20:00,5,1094.82,0,25.02,40.05,6.62,54.22,65.62,13.05,29.6,69,23.3,0,976.5,4.3,138,0
9/4/2021 21:00,5,1001.36,0,18.68,43.99,6.02,53.95,63.73,10.13,28.7,74,23.5,0,976.5,5,150,0
9/4/2021 22:00,5,974.66,0,15.42,43.63,5.66,56.85,65.58,8.23,28,77,23.6,0,976.5,5.5,157,0
9/4/2021 23:00,5,988.01,0,14.57,38.98,5.54,61.82,70.32,7.09,27.7,78,23.6,0,976.5,6.9,171,0
9/5/2021 0:00,5,1028.06,0,15.59,32.19,6.32,70.79,79.63,6.4,27.3,81,23.7,0,976.7,7.6,180,0
9/5/2021 1:00,5,1081.47,0.01,18.68,23.6,8.11,82.69,92.24,6.27,26.9,83,23.8,0,976.8,8.3,178,0
9/5/2021 2:00,5,1295.09,1.55,27.08,13.23,11.33,98.94,110.23,7.6,26.5,85,23.8,0,976.7,7.6,175,0
9/5/2021 3:00,5,1535.42,7.82,31.87,19.67,15.74,118.57,131.26,8.87,26.1,87,23.8,0,976.8,5.8,176,0
9/5/2021 4:00,5,1108.17,3.19,20.39,74.39,24.08,126.28,133.73,0.21,25.8,89,23.8,0,977,4.9,163,0
9/5/2021 5:00,5,974.66,1.68,13.54,124.45,23.13,129.22,135.44,0.2,25.9,90,24.2,0,977.4,4.8,138,0
9/5/2021 6:00,5,921.25,0.89,9.25,171.66,22.65,140.82,146.7,1.68,26.1,90,24.3,0,978.2,6.7,126,2
9/5/2021 7:00,5,781.06,0.57,6.08,180.24,16.69,111.2,115.57,2.91,27.3,85,24.6,0,978.8,6.8,122,84
9/5/2021 8:00,5,727.65,0.48,5.36,180.24,13.71,96.92,100.96,3.99,29.1,76,24.5,0,979.3,6.8,122,256
9/5/2021 9:00,5,727.65,0.42,5.44,183.11,12.4,95.14,99.41,5,30.9,66,23.8,0,979.9,7.4,119,451
9/5/2021 10:00,5,741.01,0.42,6.51,185.97,12.4,95.78,100.47,5.89,32.5,58,23.2,0,980.1,7.9,120,621
9/5/2021 11:00,5,761.03,0.39,8.05,181.68,12.16,98.45,103.44,6.9,33.6,53,22.9,0,979.8,7.4,119,744
9/5/2021 12:00,5,787.74,0.26,9.77,170.23,10.73,98.2,103.44,7.92,34.4,52,23,0,979.5,6.4,117,768
9/5/2021 13:00,5,1188.28,0.19,33.93,105.86,7.75,107.71,116.75,13.68,34.8,50,23,0,978.7,5.4,110,742
9/5/2021 14:00,5,1682.28,0.1,56.89,35.76,8.23,127.36,142.99,22.04,35,49,22.9,0,977.6,4.3,95,660
9/5/2021 15:00,5,2216.34,4.86,68.55,3.62,10.13,151.97,173.49,28.37,35.1,49,22.8,0,976.7,6.2,54,564
9/5/2021 16:00,5,2483.37,6.93,65.12,1.07,10.73,170.47,194.68,30.65,34.4,51,22.7,0,976.1,10,38,387
9/5/2021 17:00,5,2296.45,1.63,56.89,6.62,9.89,172.59,195.77,26.6,33.5,55,23.2,0,976.5,9.2,21,219
9/5/2021 18:00,5,2056.12,0.07,47.98,24.32,8.94,165.53,185.59,21.03,32.4,60,23.6,0,976.5,7.9,24,84
9/5/2021 19:00,5,1735.69,0,36.67,49.35,8.11,151.13,166.43,15.71,31.3,64,23.8,0,976.4,5.4,48,3
9/5/2021 20:00,5,1535.42,0,27.76,53.64,7.33,139.09,152.07,13.55,30.4,69,24,0,976.6,4.1,75,0
9/5/2021 21:00,5,1361.85,0,21.42,55.08,6.44,130.88,142.62,12.41,29.7,73,24.2,0,976.8,4,100,0
9/5/2021 22:00,5,1268.39,0,18.51,54.36,5.96,124.17,135.16,11.02,29.1,76,24.4,0,977.1,4.4,125,0
9/5/2021 23:00,5,1241.68,0,18.34,46.49,5.84,121.53,132.7,10.13,28.5,78,24.4,0,977.6,4.9,144,0
9/6/2021 0:00,5,1255.04,0,20.05,36.84,5.96,118.79,130.39,9.5,28.1,80,24.4,0,977.7,5.2,146,0
9/6/2021 1:00,5,1321.79,0.01,23.65,26.46,6.2,117.78,129.93,10.01,27.8,82,24.4,0,977.8,4.9,144,0
9/6/2021 2:00,5,1628.88,2.6,35.99,12.16,7.99,125,140.16,13.55,27.6,83,24.4,0,977.8,5.5,148,0
9/6/2021 3:00,5,2056.12,15.2,42.16,13.95,10.61,136.2,155.32,18.24,27.4,83,24.4,0,977.9,6.4,153,0
9/6/2021 4:00,5,1068.12,1.98,20.74,118.73,22.17,98.81,106.42,10.89,27.2,84,24.3,0,978.2,6.1,152,0
9/6/2021 5:00,5,961.3,1.12,12.17,163.08,19.55,102.69,109.3,10.13,27.3,85,24.5,0,978.6,5.8,120,0
9/6/2021 6:00,5,921.25,0.69,8.23,197.41,17.41,111.33,117.64,10.26,27.7,83,24.5,0,979.3,6.9,118,2
9/6/2021 7:00,5,894.55,0.55,7.11,211.72,16.69,114.79,120.82,9.63,28.9,78,24.7,0,979.8,6,115,80
9/6/2021 8:00,5,881.2,0.49,6.94,214.58,16.21,113.91,119.8,8.87,30.9,68,24.3,0,980.5,4.4,99,258
9/6/2021 9:00,5,881.2,0.44,7.11,211.72,14.78,111.3,117.04,8.61,32.2,62,24,0,981,4.2,70,441
9/6/2021 10:00,5,894.55,0.44,8.4,205.99,14.9,111.59,117.37,8.61,33.4,58,24.1,0,981.3,5.1,98,567
9/6/2021 11:00,5,921.25,0.44,10.54,203.13,15.74,116.41,122.45,9.25,34.6,55,24.3,0,981.2,5.9,104,694
9/6/2021 12:00,5,974.66,0.3,13.71,194.55,15.5,121.19,127.5,9.88,34.9,55,24.7,0.1,980.7,7,111,747
9/6/2021 13:00,5,1361.85,0.14,36.33,138.76,12.4,137.13,147.04,15.2,35.3,55,24.8,0,979.9,6.3,103,674
9/6/2021 14:00,5,1842.5,0,55.52,79.39,12.76,160.86,176.86,22.8,35.4,55,24.9,0,978.6,5.4,98,614
9/6/2021 15:00,5,2243.04,0,66.49,51.5,14.66,184.12,204.89,28.37,35.1,56,25,0,977.7,6.2,80,519
9/6/2021 16:00,5,2323.15,0,58.26,51.5,14.54,195.86,218.11,28.88,34.7,56,24.8,0,977.3,7.6,65,308
9/6/2021 17:00,5,2082.82,0,45.24,61.51,12.88,190.9,211.82,25.33,33.8,58,24.5,0,977.6,8.2,49,212
9/6/2021 18:00,5,1815.8,0,37.7,65.8,10.61,173.36,191.6,22.04,33,62,24.6,0,977.5,7.1,49,84
9/6/2021 19:00,5,1468.66,0,28.79,70.81,8.11,147.19,161.18,19.25,31.8,67,24.8,0,977.6,4.6,72,3
9/6/2021 20:00,5,1241.68,0,21.76,67.95,6.5,129.2,140.85,17.48,30.9,70,24.9,0,977.9,4.7,99,0
9/6/2021 21:00,5,1108.17,0,16.97,61.51,5.72,114.44,124.8,16.21,30.1,75,25.1,0,978.1,4.2,110,0
9/6/2021 22:00,5,1041.41,0,15.08,54.36,5.54,101.75,111.3,14.57,29.7,77,25.2,0,978.6,5.6,130,0
9/6/2021 23:00,5,1001.36,0,14.05,49.35,5.54,91.57,100.42,12.67,29.5,78,25.2,0,979.3,7.4,133,0
9/7/2021 0:00,5,961.3,0,13.54,47.21,5.48,86.74,94.77,10.89,29.1,79,25.2,0,979.8,7.4,133,0
9/7/2021 1:00,5,974.66,0,13.71,47.92,5.96,91.49,99.17,10.13,28.8,79,24.9,0,980,7.1,139,0
9/7/2021 2:00,5,1148.22,0.35,19.36,44.35,8.58,105.25,114.33,11.27,28.5,78,24.4,0,980.2,6.4,137,0
9/7/2021 3:00,5,1295.09,2.46,22.96,52.93,12.04,114.29,124.07,12.29,28.2,79,24.2,0,980.3,7.1,131,0
9/7/2021 4:00,5,961.3,1.75,14.22,92.98,13.59,80.58,86.47,9.5,27.9,80,24.2,0,980.6,8,126,0
9/7/2021 5:00,5,881.2,1.09,9.85,125.89,12.64,82.73,87.69,9.25,28.1,82,24.7,0,979.7,7.1,120,0
9/7/2021 6:00,5,894.55,0.71,7.45,151.63,11.8,99.76,104.43,9.5,28.2,82,24.8,0,980.2,7.4,104,2
9/7/2021 7:00,5,834.47,0.53,5.91,155.93,9.42,93.45,97.25,8.49,29.5,77,25.1,0,981.1,7.3,101,82
9/7/2021 8:00,5,854.49,0.48,5.91,167.37,9.3,104.69,108.2,7.28,30.9,72,25.3,0,981.7,11,67,254
9/7/2021 9:00,5,907.9,0.45,6.51,180.24,10.61,126.93,130.24,6.14,31.8,69,25.3,0.1,982.1,13.4,98,423
9/7/2021 10:00,5,921.25,0.44,7.54,188.83,12.64,132.69,135.76,5.51,32.8,64,25.2,0,982.3,14.2,106,565
9/7/2021 11:00,5,907.9,0.41,8.65,183.11,13.11,121.63,124.49,5.38,33.1,65,25.6,0.3,982,15.6,119,626
9/7/2021 12:00,5,867.84,0.29,10.54,167.37,12.4,101.35,104.01,5.64,34.2,61,25.6,0,981.4,14.1,122,663
9/7/2021 13:00,5,921.25,0.08,15.77,143.05,11.92,91.34,94.72,7.85,34.5,59,25.4,0.1,980.6,14,119,657
9/7/2021 14:00,5,1041.41,0,18.68,124.45,12.64,94.95,99.84,11.27,33.8,59,24.8,0.2,979.6,13.8,110,607
9/7/2021 15:00,5,1094.82,0,18.68,118.73,12.88,95.02,100.96,12.03,34.2,56,24.3,0,978.6,10.5,98,479
9/7/2021 16:00,5,1041.41,0,15.42,115.87,11.68,83.91,89.97,10.51,34.3,55,24,0,978.1,10,105,392
9/7/2021 17:00,5,1001.36,0,13.71,111.58,10.97,72.93,79.16,10.01,31.2,70,25.1,0,978.8,13,124,221
9/7/2021 18:00,5,961.3,0,13.02,104.43,10.13,66.23,72.64,10.13,31,71,25,0,978.7,10.7,104,68
9/7/2021 19:00,5,921.25,0,11.65,94.41,8.82,57.39,63.56,10.01,30.3,74,25.2,0,979,11.6,95,2
9/7/2021 20:00,4,867.84,0,9.94,80.82,7.63,46.95,52.89,9.88,29.8,77,25.3,0,979.3,10.2,98,0
9/7/2021 21:00,4,847.82,0,8.82,70.81,6.91,38.16,43.63,9.63,29.2,80,25.5,0,979.9,9.3,106,0
9/7/2021 22:00,4,841.14,0,8.4,64.37,7.03,32.86,37.86,8.99,28.9,82,25.6,0,980.4,10.9,117,0
9/7/2021 23:00,4,854.49,0,8.4,59.37,7.09,31.27,36.22,8.74,28.5,84,25.4,0,980.8,11,122,0
9/8/2021 0:00,4,894.55,0,8.91,52.93,7.27,31.73,36.8,8.36,28.2,84,25.3,0,981.1,10.3,115,0
9/8/2021 1:00,4,921.25,0,10.28,43.99,7.87,33.39,37.87,7.16,27.9,85,25.2,0,980.8,10,105,0
9/8/2021 2:00,4,988.01,0.01,15.08,31.11,8.94,35.85,39.99,6.27,27.7,86,25.1,0,980.2,10.4,104,0
9/8/2021 3:00,4,1054.76,0.16,21.08,20.03,9.78,36.28,40.48,6.02,27.5,86,25,0,980,10.6,108,0
9/8/2021 4:00,4,988.01,0.28,21.08,17.88,9.3,32.57,36.93,6.14,27.3,87,24.9,0,980.1,10.5,112,0
9/8/2021 5:00,4,881.2,0.3,18.68,19.13,9.54,28.09,32.74,6.84,27.3,89,25.3,0,979.7,10.4,104,0
9/8/2021 6:00,3,787.74,0.31,16.97,20.39,10.37,24.1,28.46,7.54,27.1,89,25.2,0.8,980.5,11.2,84,2
9/8/2021 7:00,2,660.9,0.22,13.88,28.61,10.01,17.18,20.79,7.16,27.1,90,25.4,1.5,981.4,12.1,80,46
9/8/2021 8:00,2,574.11,0.13,12,34.69,8.94,12.45,15.68,7.16,27.5,88,25.3,0.7,981.5,13.6,101,91
9/8/2021 9:00,2,527.38,0.09,11.14,38.27,8.35,10.36,13.59,7.73,28.4,84,25.4,0.5,981.4,13.8,118,186
9/8/2021 10:00,2,514.03,0.19,12,41.13,9.42,10.22,13.46,8.36,30.1,73,24.8,0.1,981.8,12.1,120,303
9/8/2021 11:00,2,540.73,0.14,14.05,40.77,10.37,11.27,14.33,8.87,31.2,68,24.6,0.1,981.9,13.1,106,411
9/8/2021 12:00,2,567.44,0.11,16.62,38.62,11.09,12.57,15.57,9.25,31.5,66,24.4,0,981.2,13.4,104,463
9/8/2021 13:00,2,620.84,0.04,20.22,33.26,11.33,14.72,18.68,11.15,32.4,61,23.8,0,980.4,11.4,101,491
9/8/2021 14:00,2,680.92,0.02,23.31,26.11,12.52,18.26,24.31,13.81,32.7,58,23.5,0,979.3,11.6,85,425
9/8/2021 15:00,3,747.68,0.05,25.71,20.92,14.19,22.09,30,14.69,32.4,59,23.5,0,978.2,9.3,74,285
9/8/2021 16:00,4,774.38,0.05,26.05,18.95,14.78,25.1,34.07,14.57,31.5,63,23.5,0.1,977.6,13.1,58,197
9/8/2021 17:00,4,794.41,0.03,25.71,20.56,13.47,27.35,36.55,14.31,28.8,78,24.5,0,978.8,13.6,58,164
9/8/2021 18:00,4,787.74,0.01,23.65,26.46,11.21,27.65,36.03,12.92,28.1,79,24.2,0,978.8,14.3,62,34
9/8/2021 19:00,4,720.98,0,18.68,35.76,9.3,25.96,32.18,10.13,27.7,81,24.2,0,978.8,10.5,59,1
9/8/2021 20:00,4,654.22,0,14.4,39.7,8.35,26.08,31.03,8.49,27.4,82,24.1,0,979.1,9.5,61,0
9/8/2021 21:00,4,627.52,0,12.68,37.91,7.99,28.26,32.97,7.73,27.3,83,24.2,0,979.4,8.4,70,0
9/8/2021 22:00,4,640.87,0,13.02,33.26,8.7,31.8,36.86,7.47,27.1,84,24.2,0,979.8,8.3,72,0
9/8/2021 23:00,4,660.9,0,14.22,27.9,9.66,35.04,40.69,7.6,27.1,84,24.2,0,979.9,7.9,74,0
9/9/2021 0:00,4,680.92,0.01,15.77,22.71,10.13,37.32,43.78,7.92,27.1,83,24,0,980,8.1,77,0
9/9/2021 1:00,4,700.95,0.03,17.65,18.42,10.73,38.13,44.65,7.92,27,83,23.9,0,979.6,9.8,82,0
9/9/2021 2:00,4,774.38,0.86,21.94,13.05,12.16,39.95,46.47,8.11,27,82,23.7,0,979.2,11.9,92,0
9/9/2021 3:00,4,867.84,3.97,24.68,12.88,14.54,42.17,48.51,8.04,27,82,23.7,0,978.9,12.7,105,0
9/9/2021 4:00,4,787.74,3.8,21.76,23.25,15.97,40.08,45.08,6.21,26.9,83,23.7,0,978.9,12.2,114,0
9/9/2021 5:00,4,747.68,3.47,19.19,40.05,17.41,44.86,49.52,5.95,26.5,84,23.6,0,979.5,7.7,79,0
9/9/2021 6:00,5,734.33,2.46,17.65,72.96,19.07,56.49,60.91,5.76,26.3,86,23.8,0.9,979.7,8.4,97,1
9/9/2021 7:00,5,647.54,1.22,12.17,114.44,16.93,57.63,61.09,4.94,26.3,87,24,1.4,980.3,10.3,115,54
9/9/2021 8:00,5,567.44,0.75,8.31,135.9,13.71,50.83,53.45,4.56,27,83,23.8,0.1,980.5,11,109,176
9/9/2021 9:00,4,527.38,0.64,7.11,143.05,11.92,45.53,47.83,4.75,28.2,76,23.5,0.2,981.1,13,109,338
9/9/2021 10:00,4,527.38,0.65,8.57,144.48,12.4,43.32,45.67,5.38,29.6,72,24.1,0,981.1,13.9,111,530
9/9/2021 11:00,4,587.46,0.6,12.85,138.76,14.42,44.6,47.45,6.71,30.2,71,24.5,0.3,980.7,10.9,98,577
9/9/2021 12:00,4,667.57,0.36,19.02,125.89,15.97,44.36,47.65,7.92,31.1,68,24.6,0.1,979.9,9.4,88,593
9/9/2021 13:00,5,1108.17,0.13,45.93,75.82,14.07,53.32,60.65,14.57,32,63,24.2,0.1,979.1,9.7,90,595
9/9/2021 14:00,5,1562.12,0.21,66.49,24.68,12.88,68.84,82.69,21.28,32.6,61,24,0,977.8,9.4,94,609
9/9/2021 15:00,5,1762.39,2.57,66.49,4.65,12.99,82.18,101.28,21.28,32.7,60,24,0,976.9,8.3,90,472
9/9/2021 16:00,5,1668.93,1.69,54.15,6.08,12.28,85.2,105.69,17.99,31.4,66,24.4,0.6,976.6,7,111,349
9/9/2021 17:00,5,1441.96,0.12,42.5,18.95,12.04,79.81,99.13,14.82,29.4,72,23.8,1.4,977.3,2.3,108,158
9/9/2021 18:00,5,1281.74,0,35.64,32.54,12.4,74.74,91.51,12.41,29.1,75,24.2,0,977.1,3.9,56,51
9/9/2021 19:00,5,1094.82,0,27.76,45.78,11.33,65.77,77.07,9.5,28.5,79,24.5,0,977.4,8.2,52,1
9/9/2021 20:00,5,921.25,0,19.19,52.93,9.18,55.61,62.25,7.09,27.9,83,24.6,0,978,9.2,64,0
9/9/2021 21:00,4,781.06,0,13.54,56.51,8.46,45.57,49.82,5.45,27.4,85,24.7,0,978.8,8.6,75,0
